t,MV,PV,DV
4.720000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
4.730000000000000000e+02,9.968905986108235595e+01,6.975000000000000000e+01,3.000000000000000000e+01
4.740000000000000000e+02,9.995763551368804656e+01,6.968999999999999773e+01,3.000000000000000000e+01
4.750000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
4.760000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.770000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.780000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.790000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.800000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.810000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
4.820000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.830000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
4.840000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.850000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.860000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.870000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.880000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.890000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.900000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.910000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.920000000000000000e+02,1.000000000000000000e+02,6.953000000000000114e+01,3.000000000000000000e+01
4.930000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.940000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.950000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.960000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.970000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.980000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
4.990000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.000000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.010000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.020000000000000000e+02,9.977415614985859804e+01,6.968999999999999773e+01,3.000000000000000000e+01
5.030000000000000000e+02,9.965799870421861328e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.040000000000000000e+02,9.955802666616359886e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.050000000000000000e+02,1.000000000000000000e+02,6.968999999999999773e+01,3.000000000000000000e+01
5.060000000000000000e+02,9.995107056701013448e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.070000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
5.080000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
5.090000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.100000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.110000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.120000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
5.130000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.140000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.150000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.160000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.170000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.180000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.190000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.200000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.210000000000000000e+02,9.991567728973606677e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.220000000000000000e+02,9.994666207123644597e+01,6.965999999999999659e+01,3.000000000000000000e+01
5.230000000000000000e+02,1.000000000000000000e+02,6.962999999999999545e+01,3.000000000000000000e+01
5.240000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.250000000000000000e+02,9.971061213280675872e+01,6.981999999999999318e+01,3.000000000000000000e+01
5.260000000000000000e+02,9.969704795277789344e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.270000000000000000e+02,9.979632466355913323e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.280000000000000000e+02,9.987435585947964967e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.290000000000000000e+02,9.995056081519732061e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.300000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.310000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.320000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.330000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.340000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.350000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.360000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.370000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.380000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.390000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.400000000000000000e+02,1.000000000000000000e+02,6.981999999999999318e+01,3.000000000000000000e+01
5.410000000000000000e+02,9.998730738235100546e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.420000000000000000e+02,9.983572506194576590e+01,6.995000000000000284e+01,3.000000000000000000e+01
5.430000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.440000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.450000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.460000000000000000e+02,9.999614759054095714e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.470000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.480000000000000000e+02,9.999702949394033169e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.490000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.500000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.510000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.520000000000000000e+02,9.998169129844875158e+01,6.992000000000000171e+01,3.000000000000000000e+01
5.530000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.540000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.550000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.560000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.570000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.580000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
5.590000000000000000e+02,1.000000000000000000e+02,6.981999999999999318e+01,3.000000000000000000e+01
5.600000000000000000e+02,1.000000000000000000e+02,6.981999999999999318e+01,3.000000000000000000e+01
5.610000000000000000e+02,1.000000000000000000e+02,6.971999999999999886e+01,3.000000000000000000e+01
5.620000000000000000e+02,9.974028195829501442e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.630000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.640000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.650000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.660000000000000000e+02,9.988383233079930790e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.670000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
5.680000000000000000e+02,9.997507692261612533e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.690000000000000000e+02,9.978341332393728180e+01,6.975000000000000000e+01,3.000000000000000000e+01
5.700000000000000000e+02,9.959346144845750359e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.710000000000000000e+02,9.978443936492273281e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.720000000000000000e+02,9.985528770910435981e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.730000000000000000e+02,9.993128244690237239e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.740000000000000000e+02,1.000000000000000000e+02,6.981999999999999318e+01,3.000000000000000000e+01
5.750000000000000000e+02,1.000000000000000000e+02,6.981999999999999318e+01,3.000000000000000000e+01
5.760000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.770000000000000000e+02,9.988742467382851942e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.780000000000000000e+02,9.990960172577079845e+01,6.975000000000000000e+01,3.000000000000000000e+01
5.790000000000000000e+02,9.990389527527598545e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.800000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.810000000000000000e+02,1.000000000000000000e+02,6.962999999999999545e+01,3.000000000000000000e+01
5.820000000000000000e+02,9.985462337075841788e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.830000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.840000000000000000e+02,9.986772901542668990e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.850000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.860000000000000000e+02,9.989521448145316640e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.870000000000000000e+02,1.000000000000000000e+02,6.959000000000000341e+01,3.000000000000000000e+01
5.880000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.890000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.900000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
5.910000000000000000e+02,1.000000000000000000e+02,6.956000000000000227e+01,3.000000000000000000e+01
